edo,estado,mun,municipio,par,parroquia,n centro,centro,Dirección del Centro de Votación,mesa,chavez,arias,claudio,ELECTORES INSCRITOS,VOTOS ESCRUTADOS,VOTOS NULOS,¿mesa_automatizada?,envio_ddhhmm,¿centro_activo?,Enlace Esdata
20,Yaracuy,1,BOLIVAR,1,CM. AROA,55882,ESCUELA BASICA ESTATAL DIAMANTE II,CENTRO POBLADO EL TIGRE,1,52,13,0,143,72,6,0,31334,1,esdata
20,Yaracuy,1,BOLIVAR,1,CM. AROA,55950,ESCUELA PRIMARIA  ATASCADERO,CENTRO POBLADO ATASCADERO CARRETERA AROA  VIA  DUACA,1,80,65,2,266,154,7,0,31340,1,esdata
20,Yaracuy,1,BOLIVAR,1,CM. AROA,55970,ESCUELA INTEGRAL BOLIVARIANA  CARARAPA,CENTRO POBLADO CARARAPA CALLE PRINCIPAL SOCREMO,1,97,47,0,340,179,28,0,31335,1,esdata
20,Yaracuy,1,BOLIVAR,1,CM. AROA,55980,ESCUELA PRIMARIA  AGUA FRIA,CENTRO POBLADO AGUA FRIA AL LADO DEL PRESCOLAR,1,36,29,1,267,99,33,0,31350,1,esdata
20,Yaracuy,1,BOLIVAR,1,CM. AROA,56000,ESCUELA INTEGRAL BOLIVARIANA SANTA ANA,CENTRO POBLADO SANTA ANA  VIA DUACA,1,154,26,2,314,202,20,0,31326,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,56990,ESCUELA BASICA TOVAR Y TOVAR,CALLE FARRIAR COCOROTE CERCA DE LA CANCHA DE BARRIO CENTRO,1,339,387,45,1520,838,53,1,302059,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,56990,ESCUELA BASICA TOVAR Y TOVAR,CALLE FARRIAR COCOROTE CERCA DE LA CANCHA DE BARRIO CENTRO,2,351,392,47,1508,860,61,1,302059,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,56990,ESCUELA BASICA TOVAR Y TOVAR,CALLE FARRIAR COCOROTE CERCA DE LA CANCHA DE BARRIO CENTRO,3,396,392,55,1595,913,63,1,302139,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,56991,ESCUELA BASICA DOCTOR LEON TRUJILLO,FINAL AVENIDA BOLIVAR SECTOR EL CALVARIO COCOROTE,1,575,636,77,2439,1430,125,1,301959,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,56991,ESCUELA BASICA DOCTOR LEON TRUJILLO,FINAL AVENIDA BOLIVAR SECTOR EL CALVARIO COCOROTE,2,399,448,54,1594,1018,105,1,301939,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,56992,ESCUELA BASICA LEONOR BERNABO,AVENIDA GAROFALO FINAL CALLE NEGRO PRIMERO COCOROTE,1,474,408,47,1621,1025,78,1,301829,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,56993,CENTRO DE EDUCACION INICIAL BOLIVARIANO LEON TRUJILLO,CALLE 12 ENTRE AVENIDAS 3 Y 4 SECTOR CAMPO ALEGRE,1,179,93,15,468,302,15,0,81544,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,56995,ESCUELA BASICA BOLIVARIANA SAN GERONIMO,URBANIZACION SAN GERONIMO AVENIDA 3 CALLE 3 FRENTE A LA CANCHA,1,312,259,32,948,657,45,1,301829,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,57000,ESCUELA BASICA GUAYUREBO NUCLEO ESCOLAR RURAL,CALLE PRINCIPAL CENTRO POBLADO GUAYUREBO,1,114,122,7,400,262,19,0,31327,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,57010,ESCUELA INTEGRAL BOLIVARIANA LAS FLORES,CENTRO POBLADO LAS FLORES CALLE PRINCIPAL LAS FLORES,1,149,270,20,805,478,36,1,301819,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,57011,LICEO BOLIVARIANO DOCTOR RAFAEL CALDERA IZGUIRRE,CALLE 3 URBANIZACION LUIS HERRERA CAMPINS LA MORITA PROLONGACION AVENIDA 8,1,479,291,32,1555,880,71,1,301829,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,57011,LICEO BOLIVARIANO DOCTOR RAFAEL CALDERA IZGUIRRE,CALLE 3 URBANIZACION LUIS HERRERA CAMPINS LA MORITA PROLONGACION AVENIDA 8,2,336,236,36,1130,656,41,1,301829,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,57030,ESCUELA INTEGRAL BOLIVARIANA LA HERMITA,CENTRO POBLADO LA HERMITA VIEJA,1,180,92,6,281,160,18,0,31341,1,esdata
20,Yaracuy,10,COCOROTE,1,CM. COCOROTE,57040,LICEO BOLIVARIANO SANTA MARIA,CENTRO POBLADO SANTA MARIA CALLE PRINCIPAL,1,213,75,24,626,370,53,1,301759,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56690,ESCUELA BOLIVARIANA IGNACIO GREGORIO MENDEZ,SECTOR SABANETA AVENIDA  2 ENTRE CALLES 29 Y 30 INDEPENDENCIA,1,791,498,36,2694,1381,48,1,302129,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56700,ESCUELA BASICA ANA ELISA LOPEZ,CALLE 28 CON AVENIDA CARTAGENA SECTOR COROCITO  INDEPENDENCIA,1,416,405,30,1738,907,54,1,302049,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56700,ESCUELA BASICA ANA ELISA LOPEZ,CALLE 28 CON AVENIDA CARTAGENA SECTOR COROCITO  INDEPENDENCIA,2,315,319,21,1177,706,45,1,301929,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56710,ESCUELA INTEGRAL BOLIVARIANA ADOLFO NAVAS CORONADO,"AVENIDA 9 Y 12 CALLEJON EL RECREO, BARRIO ANTONIO JOSE DE SUCRE. INDEPENDENCIA",1,418,444,32,1533,936,38,1,301819,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56720,ESCUELA INTEGRAL BOLIVARIANA CASCABEL,BARRIO CASCABEL SECTOR SAN JUAN CALLE CASCABEL INDEPENDENCIA,1,619,640,47,2473,1398,86,1,302109,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56721,ESCUELA INTEGRAL BOLIVARIANA MARIA EVA DE LISCANO,CALLE PRINCIPAL SECTOR PIEDRA GRANDE CERCA DEL CLUB DE LEONES INDEPENDENCIA,1,528,531,32,2042,1160,63,1,301849,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56722,RED DE EMERGENCIA 3YX1000,AV ALBERTO RAVEL URB SAN MIGUEL,1,182,204,23,592,434,23,0,31336,0,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56730,ESCUELA BASICA RAFAEL ANDRADE,AVENIDA PRINCIPAL CALLE 9 URBANIZACION LOS PINOS DETR√ÅS DE LA PISINA OLIMPICA INDEPENDENCIA,1,423,318,34,1187,804,24,1,301809,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56731,INSTITUTO UNIVERSITARIO DE TECNOLOGIA DEL YARACUY IUTY,AVENIDA ARTURO USLAR PIETRI FRENTE A LA  PLAZA DE LAS BANDERAS  INDEPENDENCIA,1,426,508,43,1479,996,17,1,301829,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56740,ESCUELA BASICA  BOLIVARIANA INDEPENDENCIA,CALLE 32 ENTRE AVENIDAS 7 Y 8 INDEPENDENCIA,1,431,364,41,1662,877,36,1,301919,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56740,ESCUELA BASICA  BOLIVARIANA INDEPENDENCIA,CALLE 32 ENTRE AVENIDAS 7 Y 8 INDEPENDENCIA,2,462,354,32,1674,888,36,1,301939,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56740,ESCUELA BASICA  BOLIVARIANA INDEPENDENCIA,CALLE 32 ENTRE AVENIDAS 7 Y 8 INDEPENDENCIA,3,456,381,32,1699,918,42,1,301929,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56742,GIMNASIO CUBIERTO NICOLAS OJEDA PARRA,AVENIDA ALBERTO RAVELL CON CALLE 32 FRENTE CUERPO BOMBEROS,1,218,187,15,757,432,12,1,301819,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56743,INTERNADO JUDICIAL,SECTOR PALOTAL FINAL AVENIDA 4 CALLE 34 CERCA DEL TERMINAL DE PASAJEROS INDEPENDENCIA,1,70,38,2,253,61,2,0,31338,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56750,ESCUELA INTEGRAL BOLIVARIANA CA√ëAVERAL,CALLE PRINCIPAL CENTRO POBLADO CA√ëAVERAL,1,333,162,14,818,528,19,1,301819,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56760,ESCUELA INTEGRAL BOLIVARIANA LA NEGRITA,CALLE PRINCIPAL SECTOR LA NEGRITA  AL LADO DE LA QUEBRADA ORUCO,1,104,37,3,231,149,5,0,31338,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56770,ESCUELA INTEGRAL BOLIVARIANA VIJAGUAL,CALLE PRINCIPAL CENTRO POBLADO VIJAGUAL,1,138,123,4,416,293,29,0,31337,1,esdata
20,Yaracuy,11,INDEPENDENCIA,1,CM. INDEPENDENCIA,56771,OFICINA DE TRANSPORTE BOLIVARIANO,BARRIO BRISAS DEL TERMINAL  CALLE PRINCIPAL INDEPENDENCIA,1,410,150,2,826,606,44,0,31342,1,esdata
20,Yaracuy,12,ARISTIDES BASTID,1,CM. SAN PABLO,57350,ESCUELA BASICA LUISA DE MORALES,AVENIDA 1 ENTRE CALLES  5 Y 6 A UNA CUADRA DE LA PARADA DE LA RUTA  SOCIAL  SAN PABLO,1,417,309,23,1459,841,57,1,301949,1,esdata
20,Yaracuy,12,ARISTIDES BASTID,1,CM. SAN PABLO,57350,ESCUELA BASICA LUISA DE MORALES,AVENIDA 1 ENTRE CALLES  5 Y 6 A UNA CUADRA DE LA PARADA DE LA RUTA  SOCIAL  SAN PABLO,2,439,318,12,1552,859,54,1,301949,1,esdata
20,Yaracuy,12,ARISTIDES BASTID,1,CM. SAN PABLO,57350,ESCUELA BASICA LUISA DE MORALES,AVENIDA 1 ENTRE CALLES  5 Y 6 A UNA CUADRA DE LA PARADA DE LA RUTA  SOCIAL  SAN PABLO,3,417,364,30,1540,924,63,1,301939,1,esdata
20,Yaracuy,12,ARISTIDES BASTID,1,CM. SAN PABLO,57353,ESCUELA INTEGRAL BOLIVARIANA EL DIVIDIVE,CENTRO POBLADO EL DIVIDIVE,1,112,46,3,291,195,12,0,31345,1,esdata
20,Yaracuy,12,ARISTIDES BASTID,1,CM. SAN PABLO,57360,ESCUELA INTEGRAL BOLIVARIANA CAMUNARE,CALLE PRINCIPAL CENTRO POBLADO CAMUNARE  CARRETERA VIA CAMPO NUEVO,1,141,102,14,441,285,19,0,31344,1,esdata
20,Yaracuy,12,ARISTIDES BASTID,1,CM. SAN PABLO,57370,ESCUELA BASICA VICENTE EMILIO SOJO,CALLE PRINCIPAL CENTRO POBLADO TIBANA  AL LADO DEL PRESCOLAR,1,238,142,5,609,406,18,0,31342,1,esdata
20,Yaracuy,12,ARISTIDES BASTID,1,CM. SAN PABLO,57380,ESCUELA INTEGRAL BOLIVARIANA RAFAEL ANTONIO MUJICA,CENTRO POBLADO GUARARUTE AL LADO DEL CENTRO DE ATENCION MEDICA,1,267,218,11,879,569,53,1,301839,1,esdata
20,Yaracuy,12,ARISTIDES BASTID,1,CM. SAN PABLO,57390,ESCUELA ESTADAL CONCENTRADA  LA GOTERA,CENTRO POBLADO LA GOTERA FRENTE A LA PARADA LAS MAPORAS,1,251,132,5,741,478,76,1,301809,1,esdata
20,Yaracuy,12,ARISTIDES BASTID,1,CM. SAN PABLO,57400,ESCUELA BASICA RURAL SABANA LARGA,CENTRO POBLADO SABANA LARGA CALLE PRINCIPAL PASANDO LA QUEBRADA,1,106,90,0,395,239,24,0,32057,1,esdata
20,Yaracuy,12,ARISTIDES BASTID,1,CM. SAN PABLO,57401,ESCUELA NACIONAL LA MATA,CALLE PRINCIPAL SECTOR LA MATA DIAGONAL AL CALVARIO,1,23,27,0,110,76,11,0,31333,1,esdata
20,Yaracuy,12,ARISTIDES BASTID,1,CM. SAN PABLO,57402,ESCUELA BASICA LA CARRETERA,CENTRO POBLADO LA CARRETERA CALLE PRINCIPAL,1,61,37,1,166,121,14,0,31343,1,esdata
20,Yaracuy,12,ARISTIDES BASTID,1,CM. SAN PABLO,57410,ESCUELA CONCENTRADA TARTAGAL,CENTRO POBLADO TARTAGAL CALLE PRINCIPAL AL  LADO DEL AMBULATORIO,1,157,92,24,467,331,38,0,31342,1,esdata
20,Yaracuy,12,ARISTIDES BASTID,1,CM. SAN PABLO,57413,GUARDERIA INFANTIL MARIA ANGELICA LUSINCHI,URBANIZACION ARISTIDES BASTIDAS SAN PABLO,1,212,189,9,744,477,183,0,31329,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,55760,ESCUELA BASICA ELIO FRANCISCO TOVAR PRADO,AVENIDA PRINCIPAL CON CALLE LA ESCUELA SECTOR BOQUERON  YUMARE,1,131,101,9,420,277,24,0,32027,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,55770,ESCUELA BASICA TOMAS GIMENEZ.,"URBANIZACION EL CENTRO SECTOR EL CRUCE DE YUMARE,AL LADO DE LA TORRE DE COMPA√ë√çA ANONIMA DE TELEFONOS DE VENEZUELA  YUMARE",1,530,450,10,2009,1105,94,1,302119,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,55773,ESCUELA INTEGRAL BOLIVARIANA YUMARITO,CALLE PRINCIPAL CENTRO POBLADO YUMARITO SECTOR LA PLAZA FRENTE A LA IGLESIA CATOLICA,1,103,104,0,289,238,30,0,31333,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,55890,ESCUELA INTEGRAL BOLIVARIANA AROA,AVENIDA PRINCIPAL CASERIOLA 7 CALLE 2 AL LADO DEL AMBULATORIO Y FRENTE A LA CASA DEL LA CULTURA  YUMARE,1,300,170,1,864,549,74,1,302339,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,55900,ESCUELA INTEGRAL BOLIVARIANA SIMON BOLIVAR,AVENIDA PRINCIPAL CARRETERA LA CERO CALLE MARACAY  DETR√ÅS DEL STADIUM YUMARE,1,247,140,2,722,459,50,1,311419,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,55910,ESCUELA INTEGRAL BOLIVARIANA CARRETERA LA 8,AVENIDA PRINCIPAL CARRETERA LA 8 CALLE 2 AL LADO DE LA CASA COMUNAL  YUMARE,1,162,127,3,496,321,29,0,31333,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,55920,ESCUELA INTEGRAL BOLIVARIANA CARRETERA 14,AVENIDA PRINCIPAL CARRETERA 14 YUMARE,1,124,64,2,415,208,18,0,31325,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,55930,ESCUELA INTEGRAL BOLIVARIANA CARRETERA LA 22,AVENIDA PRINCIPAL CARRETERA LA 22  CALLE 3  FRENTE LA CASA DE LA FAMILIA MORENO YUMARE,1,192,72,0,456,281,17,0,31325,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,55931,ESCUELA INTEGRAL BOLIVARIANA CARRTERA LA 32,CASERIO LA  32 CALLE PRINCIPAL AL LADO DEL AMBULATORIO YUMARE,1,105,28,1,263,151,17,0,31345,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,55932,ESCUELA INTEGRAL BOLIVARIANA CARRETERA LA 38,AVENIDA PRINCIPAL CARRETERA LA 38  YUMARE,1,111,26,0,283,151,14,0,31344,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,55940,ESCUELA BASICA MONSE√ëOR BALDOMERO CILLERO,CENTRO POBLADO SOCREMO CALLE PRINCIPAL VIA CARARABO,1,120,158,2,501,312,32,0,31344,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,55960,ESCUELA INTEGRAL BOLIVARIANA KILOMETRO 39,CENTRO POBLADO KILOMETRO 39 SECTOR LA CANCHA,1,95,124,3,343,235,13,0,31344,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,56010,ESCUELA INTEGRAL BOLIVARIANA MANUELITO,CENTRO POBLADO MANUELITO CARRETERA LA 7 AL LADO DE LA IGLESIA,1,92,38,0,308,184,0,0,31343,1,esdata
20,Yaracuy,13,MANUEL MONGE,1,CM. YUMARE,56011,ESCUELA INTEGRAL BOLIVARIANA CARRETERA LA 13,AVENIDA PRINCIPAL CARRETERA 13 A 100 METROS DEL PUENTE  YUMARE,1,274,150,0,317,220,8,0,31339,1,esdata
20,Yaracuy,14,VEROES,1,CM. FARRIAR,56952,ESCUELA INTEGRAL BOLIVARIANA LOS CA√ëIZOS,CALLE LAS TAPARITAS LOS CA√ëIZOS,1,273,73,0,469,367,22,0,31343,1,esdata
20,Yaracuy,14,VEROES,1,CM. FARRIAR,56971,ESCUELA INTEGRAL BOLIVARIANA PALO QUEMAO,CALLE PRINCIPAL CENTRO POBLADO PALO QUEMAO AL LADO DEL  ESTADIO,1,73,55,0,182,129,1,0,31343,1,esdata
20,Yaracuy,14,VEROES,1,CM. FARRIAR,57100,UNIDAD EDUCATIVA  ABIGAIL LOZANO,CALLE LIBERTADOR FARRIAR,1,452,376,49,1495,1004,110,1,301909,1,esdata
20,Yaracuy,14,VEROES,1,CM. FARRIAR,57110,ESCUELA INTEGRAL BOLIVARIANA PALMAREJO,CALLE PRINCIPAL CENTRO POBLADO PALMAREJO FRENTE AL PRESCOLAR,1,176,156,14,568,375,27,0,31342,1,esdata
20,Yaracuy,14,VEROES,1,CM. FARRIAR,57120,ESCUELA INTEGRAL BOLIVARIANA GRAN MARISCAL DE AYACUCHO,CALLE PRINCIPAL CENTRO POBLADO AGUA NEGRA DIAGONAL A LA IGLESIA,1,155,85,92,661,412,75,1,301649,1,esdata
20,Yaracuy,14,VEROES,1,CM. FARRIAR,57130,ESCUELA INTEGRAL BOLIVARIANA LA HOYA,CALLE 4 CENTRO POBLADO LA HOYA AL LADO DE LA CANCHA DEPORTIVA,1,126,154,1,419,294,3,0,31341,1,esdata
20,Yaracuy,14,VEROES,1,CM. FARRIAR,57132,ESCUELA INTEGRAL BOLIVARIANA CARBONERO,CALLE LA VIVIENDA SECTOR CARBONERO AL LADO DE LA IGLESIA,1,235,61,7,533,347,44,0,31341,1,esdata
20,Yaracuy,14,VEROES,1,CM. FARRIAR,57140,ESCUELA  INTEGRAL BOLIVARIANA  MERCEDES MORO DE FUENTES,CENTRO POBLADO PUEBLO NUEVO CALLE PRINCIPAL FRENTE AL ABASTO,1,183,187,4,648,413,33,0,31341,1,esdata
20,Yaracuy,14,VEROES,1,CM. FARRIAR,57170,ESCUELA INTEGRAL BOLIVARIANA JOSE JOAQUIN VEROES,CALLE LA IGLESIA CENTRO POBLADO EL CHINO. FARRIAR,1,188,112,14,516,368,24,0,31340,1,esdata
20,Yaracuy,14,VEROES,2,EL GUAYABO,57131,LICEO BOLIVARIANO FRANCISCO HERRERA VEGA,CALLE BOLIVIA ALDEA RURAL CASIMIRO VASQUEZ. EL GUAYABO.AL LADO DE LA CASA COMUNAL,1,498,214,6,1169,770,24,1,311249,1,esdata
20,Yaracuy,14,VEROES,2,EL GUAYABO,57133,ESUELA INTEGRAL BOLIVARIANA PEDRO JOSE PADILLA,CALLE PRINCIPAL CENTRO POBLADO LA YUCA DIAGONAL AL CENTRO DE ASISTENCIA MEDICA,1,115,49,2,275,186,20,0,31340,1,esdata
20,Yaracuy,14,VEROES,2,EL GUAYABO,57150,ESCUELA BASICA GENERAL CRUZ CARRILLO,CALLE PRINCIPAL CENTRO POBLADO TARIA,1,217,138,12,654,416,27,1,301749,1,esdata
20,Yaracuy,14,VEROES,2,EL GUAYABO,57160,ESCUELA  BASICA  GABRIEL MARIA  REYES ZUMETA.,CALLE PRINCIPAL CENTRO POBLADO EL GUAYABO AL LADO DEL RESTAURANTE LA NEGRA,1,364,200,1,1054,649,49,1,301739,1,esdata
20,Yaracuy,14,VEROES,2,EL GUAYABO,57180,ESCUELA INTEGRAL BOLIVARIANA BELLA VISTA,CALLE PRINCIPAL CENTRO POBLADO BELLA VISTA AL LADO DEL PRESCOLAR,1,293,142,4,772,480,40,1,301659,1,esdata
20,Yaracuy,14,VEROES,2,EL GUAYABO,57190,ESCUELA INTEGRAL BOLIVARIANA LA RAYA,CALLE PRINCIPAL CENTRO POBLADO LA RAYA FRENTE A LA PLAZA,1,280,122,0,584,416,13,0,31340,1,esdata
20,Yaracuy,14,VEROES,2,EL GUAYABO,57210,ESCUELA INTEGRAL BOLIVARIANA ANTONIO FIGUEROA,CALLE PRINCIPAL CENTRO POBLADO EL CIENEGO FRENTE  LA  PLAZA,1,153,99,3,447,284,29,0,31340,1,esdata
20,Yaracuy,14,VEROES,2,EL GUAYABO,57220,ESCUELA CONCENTRADA PE√ëAS DE TARIA,CALLE PRINCIPAL CENTRO POBLADO LA PE√ëAS DE TARIA,1,146,114,4,392,282,18,0,31339,1,esdata
20,Yaracuy,14,VEROES,2,EL GUAYABO,57230,ESCUELA INTEGRAL BOLIVARIANA ANTONIO JOSE DE SUCRE,CALLE PRINCIPAL CENTRO POBLADO GUABINA,1,174,154,7,549,359,21,0,31935,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56090,ESCUELA INTEGRAL BOLIVARIANA LA LIBERTAD,"AVENIDAS 4 CON CALLE S 1 Y 3,  BARRIO LA LIBERTAD CHIVACOA",1,369,144,9,853,563,33,1,301749,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56100,CENTRO DE EDUCACION INICIAL FRANCOISE LABECA,"AVENIDA  13 ENTRE CALLES 13 Y 14,  SECTOR POZO NUEVO CHIVACOA.",1,340,132,31,852,541,31,1,301849,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56110,ESCUELA INTEGRAL BOLIVARIANA CATALINA DE BOLIVAR,URBANZACION  SAN ANTONIO FINAL AVENIDA 12. CHIVACOA.,1,754,288,28,2175,1165,70,1,301859,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56110,ESCUELA INTEGRAL BOLIVARIANA CATALINA DE BOLIVAR,URBANZACION  SAN ANTONIO FINAL AVENIDA 12. CHIVACOA.,2,531,202,21,1482,837,56,1,301839,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56120,ESCUELA INTEGRAL BOLIVARIANA ESCALONA Y CALATAYUD,"AVENIDA 9 ENTRE CALLES 13 Y 14, BARRIO CENTRO FRENTE A POLLO CRUJIENTE CHIVACOA.",1,715,501,55,2429,1351,64,1,301949,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56120,ESCUELA INTEGRAL BOLIVARIANA ESCALONA Y CALATAYUD,"AVENIDA 9 ENTRE CALLES 13 Y 14, BARRIO CENTRO FRENTE A POLLO CRUJIENTE CHIVACOA.",2,509,352,32,1594,962,52,1,301839,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56121,UNIDAD EDUCATIVA COLEGIO SANTA MARIA,"AVENIDA 6 ENTRE CALLES 9 Y 10 BARRIO CENTRO, CHIVACOA",1,554,522,46,1720,1157,20,1,301849,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56122,ESCUELA BASICA TRIBU JIRAHARA,AVENIDA 13 ENTRE CALLES 11 Y 12 CHIVACOA.,1,346,169,14,850,548,11,1,301759,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56130,UNIDAD EDUCATIVA CARLOS JOSE MUJICA,AVENIDA 6 ENTRE CALLES 19 Y 20 BARRIO PEGUAIMA,1,604,331,22,1619,1036,56,1,301859,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56130,UNIDAD EDUCATIVA CARLOS JOSE MUJICA,AVENIDA 6 ENTRE CALLES 19 Y 20 BARRIO PEGUAIMA,2,409,200,16,1035,669,34,1,301809,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56131,UNIDAD EDUCATIVA DOCTOR RAUL RAMOS GIMENEZ,"CALLE 18 ENTRE AVENIDAS  1 Y 2 , DIAGONAL AL MERCAL. CHIVACOA",1,801,345,30,2272,1271,75,1,301959,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56140,ESCUELA BASICA SILA MOTA DE ROJAS,"FINAL CALLE 15 ENTRE AVENIDAS 1 Y 2, SECTOR TAMARINDO II, CHIVACOA",1,675,304,35,1961,1139,98,1,301819,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56150,ESCUELA INTEGRAL BOLIVARIANA CECILIA BAZAN DE  SEGURA,"BARRIO PUEBLO NUEVO, CALLEJON SAN JOSE ENTRE CALLES 7 Y 8, FRENTE A SERVICIOS PUBLICOS DE LA ALCALDIA . CHIVACOA",1,961,360,29,2521,1528,144,1,302309,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56180,ESCUELA BASICA RURAL GREGORIA DIAZ,"CENTRO POBLADO EL CEIBAL, CALLE PRINCIPAL CERCA DE LA CAPILLA, CHIVACOA",1,0,0,0,962,0,0,1,301809,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56190,ESCUELA INTEGRAL BOLIVARIANA CUMARIPA,"CENTRO POBLADO CUMARIPA,CALLE PRINCIPAL FRENTE A LA CANCHA",1,206,86,18,639,348,23,1,301749,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56200,ESCUELA CONCENTRADA LA CA√ëERIA,CENTRO POBLADO LA CA√ëERIA,1,227,151,5,710,454,61,1,301839,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56210,ESCUELA INTEGRAL BOLIVARIANA LA BARTOLA,CALLE PRINCIPAL CENTRO POBLADO LA BARTOLA,1,178,34,13,429,251,26,0,31345,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56220,ESCUELA BASICA EL CALICHE,"CALLE PRINCIPAL CENTRO POBLADO EL CALICHE,  AL LADO DEL CONSULTORIO MEDICO CHIVACOA",1,125,80,4,434,248,55,0,31345,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56240,ESCUELA BASICA  MARIA LEONOR DE SALAS,CALLE PRINCIPAL CENTRO POBLADO SABANA LARGA CHIVACOA,1,234,106,8,647,426,72,1,301809,1,esdata
20,Yaracuy,2,BRUZUAL,1,CM. CHIVACOA,56501,ESCUELA INTEGRAL BOLIVARIANA LAS MULITAS,"CALLE PRINCIPAL CASERIO LAS MULITAS, VIA NIRGUA. CHIVACOA",1,32,46,1,148,96,17,0,31325,1,esdata
